date,total_deaths,month,week_of_year,year,month_sin,month_cos,week_sin,week_cos,is_monsoon,is_winter,lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_max_4,state_Andaman And Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chandigarh,state_Chhattisgarh,state_Dadra And Nagar Haveli And Daman And Diu,state_Delhi,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu And Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Lakshadweep,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_Meghalaya,state_Mizoram,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,disease_Acute Diarrhoeal Disease,disease_Acute Encephalitis Syndrome,disease_Acute Febrile Illness,disease_Acute Flaccid Paralysis,disease_Alcohol Poisoning,disease_Anthrax,disease_CCHF,disease_COVID-19,disease_Chandipura Viral Encephalitis,disease_Chickenpox,disease_Chikungunya,disease_Cholera,disease_Dengue,disease_Dengue And Chikungunya,disease_Diphtheria,disease_Fever With Rash,disease_Food Poisoning,disease_Gastroenteritis,disease_Hepatitis A And E,disease_Hepatitis B,disease_Influenza H1N1,disease_Kala-Azar,disease_Leptospirosis,disease_Malaria,disease_Measles,disease_Mumps,disease_Mushroom Poisoning,disease_Rabies,disease_Scrub Typhus,disease_Typhoid Fever,disease_Viral Hepatitis,disease_Zika Virus Disease,target
2013-12-09,0,12,50,2013,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0,1,11.0,17.0,40.0,80.0,36.75,52.5,30.815310047658635,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2014-02-10,0,2,7,2014,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,1,30.0,11.0,79.0,0.0,34.25,46.25,30.86934833563327,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0
2014-02-17,0,2,8,2014,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,0,1,14.0,30.0,17.0,150.0,18.0,48.0,8.366600265340631,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2014-05-05,0,5,19,2014,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,0,104.0,14.0,11.0,43.0,39.75,42.25,43.6377130473172,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0
2014-06-09,0,6,24,2014,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,25.0,104.0,30.0,40.0,43.25,40.0,41.04773643779477,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0
2014-06-23,0,6,26,2014,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1,0,144.0,25.0,14.0,79.0,71.75,53.0,62.665115229022476,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
2014-07-07,0,7,28,2014,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,37.0,144.0,104.0,17.0,77.5,47.75,56.335305685392925,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
2014-07-14,0,7,29,2014,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,23.0,37.0,25.0,11.0,57.25,48.5,58.16284610184292,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0
2014-09-29,0,9,40,2014,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,1,0,30.0,23.0,144.0,30.0,58.5,50.875,57.28583303633338,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0
2014-11-03,0,11,45,2014,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407953,0,1,51.0,30.0,37.0,14.0,35.25,53.5,11.954775893619455,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0
2015-03-09,1,3,11,2015,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,105.0,51.0,23.0,104.0,52.25,64.875,37.12478956169312,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2015-03-16,1,3,12,2015,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,80.0,105.0,30.0,25.0,66.5,61.875,32.848135411313656,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-04,0,5,19,2015,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,0,14.0,80.0,51.0,144.0,62.5,60.5,39.1450294843845,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2015-05-11,0,5,20,2015,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,0,0.0,14.0,105.0,37.0,49.75,42.5,50.73049707358811,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-25,0,5,22,2015,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,8.0,0.0,80.0,23.0,25.5,38.875,36.78314831549902,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0
2015-06-01,0,6,23,2015,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1,0,0.0,8.0,14.0,30.0,5.5,36.0,6.806859285553927,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0
2015-06-15,0,6,25,2015,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1,0,78.0,0.0,0.0,51.0,21.5,42.0,37.85498646149538,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0
2015-08-03,0,8,32,2015,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,44.0,78.0,8.0,105.0,32.5,41.125,35.86548944784292,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
2015-10-05,0,10,41,2015,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,86.0,44.0,0.0,80.0,52.0,38.75,39.15780041490242,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2015-11-30,0,11,49,2015,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147,0,1,20.0,86.0,78.0,14.0,57.0,31.25,30.659419433511765,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0
2016-02-22,0,2,8,2016,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,0,1,18.0,20.0,44.0,0.0,42.0,31.75,31.62277660168378,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0
2016-04-18,0,4,16,2016,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0,0,170.0,18.0,86.0,8.0,73.5,53.0,71.67286794875729,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
2016-05-23,0,5,21,2016,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,193.0,170.0,20.0,0.0,100.25,76.125,94.29165746059758,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0
2016-05-30,0,5,22,2016,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,35.0,193.0,18.0,78.0,104.0,80.5,90.24780699089959,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0
2016-06-27,0,6,26,2016,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1,0,76.0,35.0,170.0,44.0,118.5,80.25,75.23518680333912,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0
2016-07-04,0,7,27,2016,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,0,104.0,76.0,193.0,86.0,102.0,87.75,66.95769808866888,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
2016-08-22,2,8,34,2016,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,67.0,104.0,35.0,20.0,70.5,85.375,28.431203515386617,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-09-12,0,9,37,2016,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,0,9.0,67.0,76.0,18.0,64.0,84.0,39.908228057214785,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0
2017-02-27,0,2,9,2017,0.8660254037844386,0.5000000000000001,0.8854560256532098,0.4647231720437686,0,1,0.0,9.0,104.0,170.0,45.0,81.75,49.281504306044326,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0
2017-03-06,0,3,10,2017,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,215.0,0.0,67.0,193.0,72.75,87.375,99.37261527536984,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2018-01-08,0,1,2,2018,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,1,47.0,215.0,9.0,35.0,67.75,69.125,100.25758491672005,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.0
2016-03-07,0,3,10,2016,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,0,0.0,27.0,66.0,13.0,30.0,23.75,27.16615541441225,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0
2016-03-21,0,3,12,2016,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,31.0,0.0,27.0,42.0,21.25,26.0,14.291605927956452,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.0
2016-10-03,0,10,40,2016,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,7.0,31.0,27.0,0.0,16.25,21.625,15.0858653491715,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0
2016-10-24,0,10,43,2016,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,31.0,7.0,0.0,15.0,17.25,25.5,16.132265804901678,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0
2016-10-31,0,10,44,2016,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0,0,10.0,31.0,31.0,66.0,19.75,24.875,13.047988350699889,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.0
2016-12-12,0,12,50,2016,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0,1,9.0,10.0,7.0,27.0,14.25,17.75,11.236102527122116,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0
2017-02-06,0,2,6,2017,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,39.0,9.0,31.0,27.0,22.25,19.25,15.0858653491715,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46.0
2017-02-13,0,2,7,2017,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,1,25.0,39.0,10.0,0.0,20.75,19.0,14.198004554631378,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0
2017-02-27,0,2,9,2017,0.8660254037844386,0.5000000000000001,0.8854560256532098,0.4647231720437686,0,1,46.0,25.0,9.0,31.0,29.75,24.75,16.357974609753292,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
2017-05-08,0,5,19,2017,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,0,20.0,46.0,39.0,7.0,32.5,23.375,12.069244660154448,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2018-01-15,1,1,3,2018,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,1,5.0,20.0,25.0,31.0,24.0,23.125,16.950909513454825,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2018-01-29,1,1,5,2018,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,1,0.0,5.0,46.0,10.0,17.75,19.25,20.66196183005541,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2018-02-05,0,2,6,2018,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,1,0.0,0.0,20.0,9.0,6.25,18.0,9.464847243000458,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0
2014-05-26,0,5,22,2014,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,32.0,17.0,20.0,15.0,21.0,20.0,7.615773105863909,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2014-07-07,0,7,28,2014,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,19.0,32.0,15.0,33.0,20.75,20.5,7.67571929311297,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
2014-07-14,0,7,29,2014,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,10.0,19.0,17.0,11.0,19.5,17.625,9.183318209303941,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0
2014-07-28,0,7,31,2014,-0.4999999999999998,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,1,0,15.0,10.0,32.0,17.0,19.0,18.125,9.41629792788369,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-04,0,8,32,2014,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,33.0,15.0,19.0,20.0,19.25,20.125,9.878427675158296,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0
2014-11-03,0,11,45,2014,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407953,0,1,0.0,33.0,10.0,15.0,14.5,17.625,13.820274961085254,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015-05-25,0,5,22,2015,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,83.0,0.0,15.0,17.0,32.75,26.125,36.114401559488705,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
2015-06-22,0,6,26,2015,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1,0,0.0,83.0,33.0,32.0,29.0,24.0,39.21734310225516,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
2015-08-24,0,8,35,2015,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1,0,12.0,0.0,0.0,19.0,23.75,21.5,39.90300740545755,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2015-09-07,0,9,37,2015,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,0,17.0,12.0,83.0,10.0,28.0,21.25,37.35416085703617,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
2015-09-21,0,9,39,2015,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,0,25.0,17.0,0.0,15.0,13.5,23.125,10.472185381603342,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0
2015-09-28,0,9,40,2015,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,1,0,21.0,25.0,12.0,33.0,18.75,23.875,5.560275772537433,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
2015-11-23,0,11,48,2015,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,0,1,37.0,21.0,17.0,0.0,25.0,24.375,8.640987597877151,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
